partid,partid0,period_id,treat_id,treat_id_label,treatment_code,promo_id,promo_yn,promo_yn_code,ext_impact_id,ext_impact_pn,ext_impact_pn_code,frcast_type_id,frcast_type_ab,frcast_type_code,forecaster_id,forecaster_type,forecaster_type_code,forecaster,forecaster_code,stat_frcast,experts,part_frcast,actual_sales,stat_mape,part_mape,abs_perc_error,adjustment,abs_scaled_error,expert_ape
80,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3600,3301,0.61,10.98,9.06,279,0.13,6.03
80,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,375,521,18.04,10.98,28.02,-52,0.29,2.11
80,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,900,796,2.01,10.98,13.07,120,0.24,6.78
80,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,4000,3980,3.74,10.98,0.5,169,0.01,4.4
80,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4000,3999,5.3,10.98,0.03,-211,0,0.28
80,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2975,2667,79.38,10.98,11.55,2425,0.37,8.14
80,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,3467,3330,3.93,10.98,4.11,268,0.04,9.91
80,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3100,3001,0.93,10.98,3.3,127,0.03,0.03
80,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4300,4001,40.84,10.98,7.47,1933,0.11,9.97
80,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2000,2490,53.73,10.98,19.68,848,0.39,19.68
80,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2570,2506,0.56,10.98,2.55,50,0.04,8.22
81,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,790,746,82.98,10.63,5.9,663,0.17,0.8
81,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4200,3768,22.11,10.63,11.46,-401,0.64,16.77
81,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2490,2480,9.56,10.63,0.4,247,0,5.24
81,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3750,3601,88.61,10.63,4.14,3340,0.18,2.8
81,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1500,1499,13.54,10.63,0.07,-202,0,2.07
81,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,1750,2320,56.64,10.63,24.57,744,0.52,7.33
81,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,4300,4434,19.8,10.63,3.02,744,0.04,2.1
81,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4000,3698,16.93,10.63,8.17,-324,0.08,8.17
81,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1600,1906,7.24,10.63,16.05,-444,0.26,7.56
81,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,1100,1017,23.3,10.63,8.16,320,0.1,11.5
81,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1450,1260,7.38,10.63,15.08,97,0.13,3.17
81,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2200,2449,28.46,10.63,10.17,448,0.13,2
81,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3000,3301,0.61,10.63,9.12,-321,0.13,6.03
81,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,490,521,18.04,10.63,5.95,63,0.06,2.11
81,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,850,796,2.01,10.63,6.78,70,0.12,6.78
81,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,4100,3980,3.74,10.63,3.02,269,0.05,4.4
81,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,3500,3999,5.3,10.63,12.48,-711,0.26,0.28
81,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2500,2667,79.38,10.63,6.26,1950,0.2,8.14
81,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,3000,3330,3.93,10.63,9.91,-199,0.1,9.91
81,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3000,3001,0.93,10.63,0.03,27,0,0.03
81,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4000,4001,40.84,10.63,0.02,1633,0,9.97
81,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,1900,2490,53.73,10.63,23.69,748,0.47,19.68
81,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2500,2506,0.56,10.63,0.24,-20,0,8.22
82,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,802,746,82.98,10.79,7.51,675,0.22,0.8
82,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4403,3768,22.11,10.79,16.85,-198,0.94,16.77
82,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2333,2480,9.56,10.79,5.93,90,0.07,5.24
82,Human,4,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,602,1991,810,2029,70.33,10.79,60.08,208,1.73,1.87
82,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3760,3601,88.61,10.79,4.42,3350,0.19,2.8
82,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1535,1499,13.54,10.79,2.4,-167,0.02,2.07
82,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2190,2320,56.64,10.79,5.6,1184,0.12,7.33
82,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,4650,4434,19.8,10.79,4.87,1094,0.06,2.1
82,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4300,3698,16.93,10.79,16.28,-24,0.15,8.17
82,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1850,1906,7.24,10.79,2.94,-194,0.05,7.56
82,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,830,1017,23.3,10.79,18.39,50,0.23,11.5
82,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1300,1260,7.38,10.79,3.17,-53,0.03,3.17
82,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2290,2449,28.46,10.79,6.49,538,0.08,2
82,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3400,3301,0.61,10.79,3,79,0.04,6.03
82,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,454,521,18.04,10.79,12.86,27,0.13,2.11
82,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,830,796,2.01,10.79,4.27,50,0.08,6.78
82,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,4004,3980,3.74,10.79,0.6,173,0.01,4.4
82,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4209,3999,5.3,10.79,5.25,-2,0.11,0.28
82,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2487,2667,79.38,10.79,6.75,1937,0.21,8.14
82,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,2869,3330,3.93,10.79,13.84,-330,0.14,9.91
82,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3350,3001,0.93,10.79,11.63,377,0.12,0.03
82,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4650,4001,40.84,10.79,16.22,2283,0.24,9.97
82,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,1803,2490,53.73,10.79,27.59,651,0.55,19.68
82,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2555,2506,0.56,10.79,1.96,35,0.03,8.22
83,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,820,746,82.98,12.72,9.92,693,0.29,0.8
83,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4390,3768,22.11,12.72,16.51,-211,0.92,16.77
83,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2429,2480,9.56,12.72,2.06,186,0.03,5.24
83,Human,4,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,602,1991,900,2029,70.33,12.72,55.64,298,1.61,1.87
83,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3800,3601,88.61,12.72,5.53,3390,0.24,2.8
83,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1500,1499,13.54,12.72,0.07,-202,0,2.07
83,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,1968,2320,56.64,12.72,15.17,962,0.32,7.33
83,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,3551,4434,19.8,12.72,19.91,-5,0.26,2.1
83,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4420,3698,16.93,12.72,19.52,96,0.18,8.17
83,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1750,1906,7.24,12.72,8.18,-294,0.13,7.56
83,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,786,1017,23.3,12.72,22.71,6,0.28,11.5
83,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1215,1260,7.38,12.72,3.57,-138,0.03,3.17
83,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2664,2449,28.46,12.72,8.78,912,0.11,2
83,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3180,3301,0.61,12.72,3.67,-141,0.05,6.03
83,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,525,521,18.04,12.72,0.77,98,0.01,2.11
83,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,866,796,2.01,12.72,8.79,86,0.16,6.78
83,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,4000,3980,3.74,12.72,0.5,169,0.01,4.4
83,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4250,3999,5.3,12.72,6.28,39,0.13,0.28
83,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2400,2667,79.38,12.72,10.01,1850,0.32,8.14
83,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,2876,3330,3.93,12.72,13.63,-323,0.14,9.91
83,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3360,3001,0.93,12.72,11.96,387,0.12,0.03
83,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,2500,4001,40.84,12.72,37.52,133,0.55,9.97
83,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,1998,2490,53.73,12.72,19.76,846,0.39,19.68
83,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2385,2506,0.56,12.72,4.83,-135,0.08,8.22
84,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,730,746,82.98,6.43,2.14,603,0.06,0.8
84,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4000,3768,22.11,6.43,6.16,-601,0.34,16.77
84,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2400,2480,9.56,6.43,3.23,157,0.04,5.24
84,Human,4,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,602,1991,1750,2029,70.33,6.43,13.75,1148,0.4,1.87
84,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3588,3601,88.61,6.43,0.36,3178,0.02,2.8
84,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1500,1499,13.54,6.43,0.07,-202,0,2.07
84,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2500,2320,56.64,6.43,7.76,1494,0.16,7.33
84,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,4500,4434,19.8,6.43,1.49,944,0.02,2.1
84,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4350,3698,16.93,6.43,17.63,26,0.16,8.17
84,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1700,1906,7.24,6.43,10.81,-344,0.18,7.56
84,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,988,1017,23.3,6.43,2.85,208,0.04,11.5
84,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1300,1260,7.38,6.43,3.17,-53,0.03,3.17
84,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2488,2449,28.46,6.43,1.59,736,0.02,2
84,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3500,3301,0.61,6.43,6.03,179,0.09,6.03
84,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,488,521,18.04,6.43,6.33,61,0.07,2.11
84,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,928,796,2.01,6.43,16.58,148,0.3,6.78
84,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,4000,3980,3.74,6.43,0.5,169,0.01,4.4
84,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4088,3999,5.3,6.43,2.23,-123,0.05,0.28
84,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2300,2667,79.38,6.43,13.76,1750,0.44,8.14
84,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,3100,3330,3.93,6.43,6.91,-99,0.07,9.91
84,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3188,3001,0.93,6.43,6.23,215,0.06,0.03
84,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4500,4001,40.84,6.43,12.47,2133,0.18,9.97
84,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2188,2490,53.73,6.43,12.13,1036,0.24,19.68
84,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2500,2506,0.56,6.43,0.24,-20,0,8.22
85,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,800,746,82.98,8.44,7.24,673,0.21,0.8
85,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,3850,3768,22.11,8.44,2.18,-751,0.12,16.77
85,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2250,2480,9.56,8.44,9.27,7,0.11,5.24
85,Human,4,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,602,1991,1840,2029,70.33,8.44,9.31,1238,0.27,1.87
85,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3600,3601,88.61,8.44,0.03,3190,0,2.8
85,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1600,1499,13.54,8.44,6.74,-102,0.06,2.07
85,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2500,2320,56.64,8.44,7.76,1494,0.16,7.33
85,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,4300,4434,19.8,8.44,3.02,744,0.04,2.1
85,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4350,3698,16.93,8.44,17.63,26,0.16,8.17
85,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,2100,1906,7.24,8.44,10.18,56,0.17,7.56
85,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,1000,1017,23.3,8.44,1.67,220,0.02,11.5
85,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1580,1260,7.38,8.44,25.4,227,0.23,3.17
85,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2300,2449,28.46,8.44,6.08,548,0.07,2
85,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3500,3301,0.61,8.44,6.03,179,0.09,6.03
85,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,455,521,18.04,8.44,12.67,28,0.13,2.11
85,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,855,796,2.01,8.44,7.41,75,0.13,6.78
85,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,3900,3980,3.74,8.44,2.01,69,0.03,4.4
85,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4010,3999,5.3,8.44,0.28,-201,0.01,0.28
85,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2500,2667,79.38,8.44,6.26,1950,0.2,8.14
85,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,2850,3330,3.93,8.44,14.41,-349,0.15,9.91
85,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3400,3001,0.93,8.44,13.3,427,0.13,0.03
85,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4550,4001,40.84,8.44,13.72,2183,0.2,9.97
85,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2000,2490,53.73,8.44,19.68,848,0.39,19.68
85,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2500,2506,0.56,8.44,0.24,-20,0,8.22
86,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,909,746,82.98,10.48,21.85,782,0.64,0.8
86,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,3950,3768,22.11,10.48,4.83,-651,0.27,16.77
86,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2499,2480,9.56,10.48,0.77,256,0.01,5.24
86,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3500,3601,88.61,10.48,2.8,3090,0.12,2.8
